ImageId,Label
7774,9
7775,9
7776,8
7777,0
7778,0
7779,8
7780,6
7781,5
7782,9
7783,4
7784,5
7785,0
7786,6
7787,7
7788,8
7789,0
7790,5
7791,9
7792,5
7793,3
7794,2
7795,7
7796,5
7797,8
7798,1
7799,6
7800,9
7801,3
7802,5
7803,0
7804,3
7805,9
7806,1
7807,9
7808,9
7809,8
7810,9
7811,4
7812,1
7813,2
7814,8
7815,5
7816,5
7817,6
7818,5
7819,1
7820,6
7821,0
7822,7
7823,6
7824,8
7825,3
7826,8
7827,9
7828,5
7829,3
7830,6
7831,4
7832,6
7833,6
7834,3
7835,6
7836,8
7837,5
7838,8
7839,4
7840,0
7841,4
7842,1
7843,2
7844,6
7845,8
7846,2
7847,7
7848,6
7849,5
7850,6
7851,9
7852,7
7853,1
7854,2
7855,4
7856,4
7857,0
7858,0
7859,7
7860,8
7861,5
7862,7
7863,8
7864,5
7865,0
7866,3
7867,6
7868,6
7869,5
7870,7
7871,0
7872,5
7873,9
7874,7
7875,6
7876,6
7877,6
7878,6
7879,8
7880,6
7881,5
7882,1
7883,5
7884,6
7885,8
7886,4
7887,2
7888,7
7889,5
7890,9
7891,8
7892,1
7893,0
7894,1
7895,2
7896,2
7897,1
7898,1
7899,2
7900,7
7901,2
7902,9
7903,2
7904,1
7905,0
7906,8
7907,0
7908,9
7909,4
7910,5
7911,7
7912,5
7913,6
7914,1
7915,5
7916,7
7917,9
7918,5
7919,7
7920,8
7921,4
7922,1
7923,5
7924,2
7925,1
7926,4
7927,0
7928,0
7929,1
7930,6
7931,8
7932,5
7933,2
7934,8
7935,4
7936,5
7937,9
7938,9
7939,6
7940,4
7941,1
7942,4
7943,1
7944,8
7945,4
7946,4
7947,1
7948,5
7949,1
7950,6
7951,9
7952,9
7953,2
7954,7
7955,2
7956,5
7957,1
7958,7
7959,9
7960,5
7961,1
7962,5
7963,9
7964,2
7965,0
7966,2
7967,4
7968,1
7969,9
7970,9
7971,4
7972,1
7973,1
7974,5
7975,0
7976,5
7977,3
7978,4
7979,1
7980,8
7981,3
7982,4
7983,1
7984,3
7985,5
7986,2
7987,9
7988,1
7989,2
7990,2
7991,7
7992,6
7993,6
7994,5
7995,4
7996,8
7997,1
7998,9
7999,4
8000,0
8001,1
8002,7
8003,9
8004,7
8005,1
8006,9
8007,5
8008,8
8009,7
8010,1
8011,6
8012,4
8013,6
8014,9
8015,1
8016,2
8017,9
8018,7
8019,6
8020,0
8021,0
8022,5
8023,1
8024,6
8025,9
8026,5
8027,2
8028,4
8029,2
8030,0
8031,7
8032,3
8033,7
8034,6
8035,2
8036,8
8037,6
8038,4
8039,8
8040,5
8041,3
8042,5
8043,6
8044,8
8045,5
8046,5
8047,1
8048,4
8049,2
8050,7
8051,0
8052,2
8053,0
8054,7
8055,1
8056,9
8057,6
8058,5
8059,0
8060,6
8061,3
8062,2
8063,2
8064,3
8065,9
8066,8
8067,0
8068,8
8069,4
8070,6
8071,4
8072,2
8073,7
8074,0
8075,4
8076,6
8077,8
8078,8
8079,9
8080,7
8081,8
8082,5
8083,4
8084,2
8085,3
8086,5
8087,0
8088,6
8089,5
8090,7
8091,6
8092,1
8093,1
8094,4
8095,7
8096,6
8097,0
8098,3
8099,7
8100,6
8101,6
8102,8
8103,1
8104,4
8105,2
8106,3
8107,6
8108,0
8109,8
8110,4
8111,4
8112,7
8113,6
8114,3
8115,7
8116,4
8117,8
8118,5
8119,4
8120,8
8121,8
8122,2
8123,4
8124,0
8125,0
8126,0
8127,1
8128,6
8129,6
8130,4
8131,2
8132,3
8133,9
8134,7
8135,4
8136,6
8137,5
8138,7
8139,2
8140,0
8141,4
8142,4
8143,4
8144,4
8145,5
8146,8
8147,5
8148,9
8149,1
8150,9
8151,4
8152,3
8153,2
8154,9
8155,7
8156,4
8157,3
8158,0
8159,5
8160,7
8161,1
8162,7
8163,3
8164,9
8165,9
8166,7
8167,2
8168,7
8169,1
8170,1
8171,8
8172,9
8173,5
8174,1
8175,8
8176,0
8177,8
8178,8
8179,5
8180,5
8181,6
8182,9
8183,6
8184,1
8185,6
8186,3
8187,6
8188,2
8189,8
8190,6
8191,7
8192,2
8193,6
8194,2
8195,3
8196,1
8197,5
8198,7
8199,3
8200,4
8201,5
8202,0
8203,6
8204,6
8205,8
8206,3
8207,9
8208,6
8209,7
8210,4
8211,2
8212,9
8213,6
8214,1
8215,6
8216,9
8217,7
8218,6
8219,4
8220,1
8221,9
8222,6
8223,3
8224,2
8225,2
8226,0
8227,5
8228,4
8229,6
8230,2
8231,9
8232,4
8233,1
8234,8
8235,2
8236,9
8237,4
8238,4
8239,3
8240,4
8241,1
8242,7
8243,9
8244,5
8245,2
8246,1
8247,8
8248,8
8249,5
8250,0
8251,1
8252,6
8253,8
8254,3
8255,5
8256,5
8257,8
8258,1
8259,4
8260,5
8261,8
8262,6
8263,7
8264,2
8265,7
8266,3
8267,4
8268,7
8269,9
8270,5
8271,1
8272,9
8273,6
8274,1
8275,1
8276,1
8277,1
8278,3
8279,1
8280,5
8281,9
8282,3
8283,0
8284,5
8285,7
8286,3
8287,6
8288,8
8289,1
8290,8
8291,6
8292,4
8293,6
8294,4
8295,3
8296,5
8297,7
8298,5
8299,9
8300,6
8301,9
8302,8
8303,3
8304,4
8305,3
8306,2
8307,8
8308,4
8309,2
8310,0
8311,1
8312,0
8313,9
8314,7
8315,4
8316,8
8317,7
8318,3
8319,0
8320,5
8321,0
8322,7
8323,7
8324,5
8325,3
8326,1
8327,7
8328,4
8329,9
8330,3
8331,2
8332,7
8333,6
8334,2
8335,5
8336,0
8337,7
8338,0
8339,8
8340,7
8341,5
8342,4
8343,0
8344,1
8345,2
8346,5
8347,8
8348,2
8349,4
8350,5
8351,9
8352,1
8353,8
8354,9
8355,7
8356,8
8357,6
8358,5
8359,7
8360,5
8361,8
8362,7
8363,1
8364,3
8365,8
8366,1
8367,2
8368,7
8369,2
8370,1
8371,9
8372,3
8373,5
8374,5
8375,9
8376,1
8377,0
8378,9
8379,4
8380,3
8381,6
8382,0
8383,1
8384,1
8385,7
8386,2
8387,6
8388,6
8389,3
8390,5
8391,8
8392,8
8393,0
8394,3
8395,7
8396,5
8397,4
8398,5
8399,0
8400,1
8401,5
8402,8
8403,2
8404,7
8405,2
8406,6
8407,6
8408,3
8409,7
8410,8
8411,5
8412,0
8413,5
8414,2
8415,1
8416,0
8417,2
8418,5
8419,7
8420,5
8421,2
8422,2
8423,4
8424,0
8425,0
8426,8
8427,4
8428,1
8429,1
8430,7
8431,1
8432,8
8433,2
8434,4
8435,9
8436,1
8437,6
8438,3
8439,1
8440,3
8441,9
8442,0
8443,0
8444,1
8445,8
8446,2
8447,6
8448,6
8449,3
8450,6
8451,2
8452,0
8453,3
8454,1
8455,8
8456,8
8457,2
8458,1
8459,9
8460,3
8461,1
8462,1
8463,3
8464,4
8465,3
8466,8
8467,7
8468,9
8469,9
8470,5
8471,2
8472,6
8473,1
8474,7
8475,9
8476,2
8477,8
8478,1
8479,9
8480,1
8481,1
8482,5
8483,5
8484,8
8485,0
8486,7
8487,7
8488,3
8489,0
8490,5
8491,4
8492,1
8493,5
8494,9
8495,7
8496,4
8497,4
8498,5
8499,5
8500,9
8501,3
8502,5
8503,1
8504,7
8505,5
8506,0
8507,4
8508,6
8509,1
8510,3
8511,2
8512,7
8513,2
8514,5
8515,2
8516,5
8517,5
8518,0
8519,9
8520,1
8521,7
8522,1
8523,1
8524,2
8525,5
8526,3
8527,1
8528,6
8529,8
8530,3
8531,6
8532,8
8533,8
8534,4
8535,4
8536,6
8537,6
8538,2
8539,6
8540,0
8541,6
8542,9
8543,5
8544,8
8545,6
8546,1
8547,7
8548,7
8549,3
8550,9
8551,2
8552,3
8553,9
8554,6
8555,1
8556,1
8557,2
8558,5
8559,8
8560,0
8561,4
8562,4
8563,7
8564,2
8565,2
8566,5
8567,2
8568,3
8569,3
8570,0
8571,8
8572,5
8573,9
8574,9
8575,8
8576,7
8577,2
8578,2
8579,7
8580,2
8581,7
8582,4
8583,8
8584,0
8585,1
8586,1
8587,9
8588,9
8589,7
8590,7
8591,0
8592,3
8593,1
8594,6
8595,5
8596,4
8597,4
8598,4
8599,8
8600,6
8601,3
8602,1
8603,0
8604,6
8605,2
8606,5
8607,4
8608,4
8609,3
8610,1
8611,4
8612,3
8613,0
8614,7
8615,1
8616,1
8617,6
8618,2
8619,9
8620,4
8621,1
8622,4
8623,7
8624,1
8625,7
8626,7
8627,1
8628,8
8629,5
8630,1
8631,0
8632,2
8633,3
8634,5
8635,3
8636,9
8637,2
8638,5
8639,0
8640,1
8641,8
8642,8
8643,5
8644,9
8645,0
8646,4
8647,2
8648,1
8649,0
8650,8
8651,5
8652,7
8653,2
8654,2
8655,1
8656,6
8657,2
8658,2
8659,5
8660,6
8661,0
8662,5
8663,5
8664,7
8665,4
8666,0
8667,7
8668,8
8669,2
8670,3
8671,9
8672,3
8673,0
8674,5
8675,1
8676,7
8677,2
8678,9
8679,5
8680,1
8681,1
8682,7
8683,5
8684,5
8685,1
8686,2
8687,2
8688,7
8689,3
8690,0
8691,7
8692,3
8693,5
8694,4
8695,6
8696,4
8697,1
8698,8
8699,0
8700,1
8701,6
8702,1
8703,2
8704,1
8705,9
8706,2
8707,4
8708,5
8709,4
8710,5
8711,5
8712,7
8713,7
8714,6
8715,0
8716,2
8717,4
8718,8
8719,2
8720,1
8721,1
8722,2
8723,7
8724,4
8725,2
8726,5
8727,0
8728,7
8729,4
8730,2
8731,3
8732,5
8733,8
8734,5
8735,9
8736,8
8737,1
8738,6
8739,5
8740,3
8741,6
8742,4
8743,8
8744,9
8745,0
8746,2
8747,4
8748,5
8749,5
8750,7
8751,1
8752,4
8753,5
8754,2
8755,0
8756,8
8757,5
8758,7
8759,7
8760,5
8761,5
8762,8
8763,4
8764,3
8765,1
8766,2
8767,1
8768,3
8769,1
8770,3
8771,4
8772,3
8773,4
8774,2
8775,2
8776,0
8777,0
8778,6
8779,7
8780,3
8781,8
8782,9
8783,8
8784,3
8785,3
8786,3
8787,7
8788,1
8789,7
8790,9
8791,1
8792,1
8793,4
8794,7
8795,2
8796,2
8797,2
8798,5
8799,1
8800,4
8801,5
8802,3
8803,1
8804,3
8805,2
8806,6
8807,2
8808,3
8809,8
8810,1
8811,9
8812,8
8813,8
8814,5
8815,9
8816,0
8817,2
8818,2
8819,4
8820,1
8821,7
8822,8
8823,6
8824,1
8825,9
8826,7
8827,9
8828,8
8829,1
8830,7
8831,7
8832,6
8833,2
8834,5
8835,9
8836,9
8837,1
8838,0
8839,6
8840,9
8841,6
8842,7
8843,7
8844,5
8845,6
8846,3
8847,5
8848,3
8849,6
8850,7
8851,4
8852,7
8853,1
8854,8
8855,1
8856,0
8857,9
8858,4
8859,1
8860,9
8861,6
8862,2
8863,6
8864,3
8865,7
8866,3
8867,1
8868,3
8869,5
8870,0
8871,1
8872,6
8873,7
8874,9
8875,4
8876,4
8877,3
8878,1
8879,4
8880,9
8881,2
8882,9
8883,4
8884,3
8885,8
8886,1
8887,0
8888,0
8889,4
8890,4
8891,8
8892,2
8893,0
8894,1
8895,5
8896,6
8897,9
8898,7
8899,3
8900,4
8901,9
8902,7
8903,2
8904,9
8905,6
8906,7
8907,2
8908,0
8909,6
8910,4
8911,1
8912,2
8913,0
8914,7
8915,8
8916,4
8917,6
8918,4
8919,3
8920,5
8921,3
8922,5
8923,8
8924,7
8925,6
8926,6
8927,0
8928,2
8929,2
8930,3
8931,1
8932,7
8933,8
8934,2
8935,7
8936,5
8937,8
8938,9
8939,2
8940,7
8941,6
8942,1
8943,9
8944,5
8945,9
8946,8
8947,6
8948,7
8949,7
8950,4
8951,6
8952,4
8953,6
8954,5
8955,5
8956,0
8957,6
8958,1
8959,3
8960,9
8961,3
8962,5
8963,8
8964,4
8965,4
8966,7
8967,2
8968,9
8969,7
8970,5
8971,3
8972,3
8973,7
8974,9
8975,9
8976,5
8977,2
8978,9
8979,6
8980,6
8981,8
8982,1
8983,1
8984,2
8985,3
8986,9
8987,7
8988,9
8989,7
8990,1
8991,6
8992,6
8993,0
8994,9
8995,8
8996,9
8997,7
8998,7
8999,2
9000,9
9001,9
9002,1
9003,3
9004,4
9005,3
9006,9
9007,2
9008,8
9009,3
9010,2
9011,2
9012,5
9013,8
9014,9
9015,0
9016,8
9017,0
9018,6
9019,1
9020,1
9021,9
9022,0
9023,4
9024,9
9025,5
9026,0
9027,5
9028,9
9029,4
9030,1
9031,3
9032,0
9033,3
9034,6
9035,3
9036,4
9037,9
9038,2
9039,0
9040,9
9041,8
9042,2
9043,1
9044,1
9045,8
9046,7
9047,1
9048,7
9049,9
9050,2
9051,4
9052,5
9053,4
9054,5
9055,5
9056,1
9057,7
9058,9
9059,0
9060,5
9061,2
9062,8
9063,1
9064,2
9065,3
9066,0
9067,9
9068,4
9069,9
9070,0
9071,9
9072,7
9073,6
9074,9
9075,6
9076,6
9077,4
9078,2
9079,6
9080,8
9081,6
9082,6
9083,1
9084,3
9085,8
9086,6
9087,7
9088,1
9089,6
9090,5
9091,8
9092,2
9093,2
9094,4
9095,5
9096,8
9097,1
9098,7
9099,3
9100,2
9101,9
9102,8
9103,6
9104,0
9105,3
9106,1
9107,2
9108,0
9109,5
9110,1
9111,0
9112,8
9113,8
9114,1
9115,1
9116,9
9117,6
9118,4
9119,1
9120,1
9121,1
9122,7
9123,3
9124,9
9125,5
9126,4
9127,4
9128,4
9129,4
9130,3
9131,2
9132,4
9133,7
9134,7
9135,4
9136,6
9137,5
9138,5
9139,6
9140,8
9141,0
9142,3
9143,2
9144,2
9145,4
9146,0
9147,2
9148,1
9149,0
9150,8
9151,8
9152,0
9153,5
9154,8
9155,7
9156,1
9157,7
9158,8
9159,1
9160,0
9161,2
9162,8
9163,4
9164,2
9165,8
9166,9
9167,8
9168,6
9169,9
9170,2
9171,1
9172,1
9173,0
9174,7
9175,9
9176,6
9177,0
9178,3
9179,0
9180,2
9181,2
9182,3
9183,1
9184,9
9185,3
9186,8
9187,0
9188,5
9189,5
9190,8
9191,4
9192,3
9193,6
9194,9
9195,9
9196,7
9197,2
9198,2
9199,1
9200,7
9201,7
9202,0
9203,8
9204,7
9205,4
9206,3
9207,8
9208,7
9209,7
9210,7
9211,0
9212,3
9213,3
9214,9
9215,0
9216,8
9217,4
9218,6
9219,1
9220,8
9221,9
9222,7
9223,9
9224,2
9225,3
9226,6
9227,3
9228,9
9229,1
9230,9
9231,7
9232,7
9233,9
9234,1
9235,7
9236,4
9237,6
9238,5
9239,9
9240,0
9241,5
9242,9
9243,4
9244,5
9245,0
9246,9
9247,8
9248,4
9249,7
9250,2
9251,2
9252,1
9253,4
9254,1
9255,1
9256,0
9257,2
9258,7
9259,2
9260,4
9261,4
9262,3
9263,2
9264,5
9265,6
9266,5
9267,7
9268,2
9269,8
9270,8
9271,2
9272,9
9273,2
9274,6
9275,8
9276,9
9277,7
9278,7
9279,5
9280,2
9281,1
9282,6
9283,6
9284,3
9285,9
9286,0
9287,1
9288,6
9289,7
9290,5
9291,6
9292,8
9293,9
9294,1
9295,8
9296,5
9297,3
9298,0
9299,7
9300,4
9301,2
9302,6
9303,4
9304,6
9305,9
9306,2
9307,6
9308,5
9309,6
9310,2
9311,1
9312,0
9313,7
9314,3
9315,9
9316,0
9317,9
9318,9
9319,2
9320,0
9321,3
9322,7
9323,2
9324,8
9325,6
9326,6
9327,0
9328,5
9329,0
9330,3
9331,7
9332,8
9333,7
9334,8
9335,3
9336,1
9337,8
9338,6
9339,8
9340,4
9341,6
9342,1
9343,1
9344,9
9345,1
9346,3
9347,8
9348,5
9349,5
9350,5
9351,2
9352,6
9353,2
9354,0
9355,2
9356,5
9357,2
9358,7
9359,3
9360,0
9361,2
9362,0
9363,5
9364,3
9365,4
9366,9
9367,4
9368,5
9369,6
9370,8
9371,6
9372,5
9373,1
9374,7
9375,7
9376,8
9377,1
9378,9
9379,5
9380,1
9381,1
9382,2
9383,3
9384,9
9385,3
9386,7
9387,7
9388,5
9389,3
9390,2
9391,2
9392,2
9393,3
9394,7
9395,8
9396,9
9397,2
9398,9
9399,3
9400,3
9401,3
9402,5
9403,0
9404,8
9405,5
9406,7
9407,7
9408,6
9409,7
9410,7
9411,1
9412,9
9413,0
9414,8
9415,0
9416,2
9417,5
9418,7
9419,5
9420,4
9421,4
9422,8
9423,9
9424,6
9425,8
9426,3
9427,8
9428,8
9429,6
9430,5
9431,0
9432,0
9433,5
9434,3
9435,0
9436,4
9437,7
9438,6
9439,5
9440,8
9441,2
9442,4
9443,1
9444,4
9445,4
9446,4
9447,1
9448,9
9449,0
9450,7
9451,2
9452,5
9453,6
9454,9
9455,8
9456,6
9457,3
9458,2
9459,4
9460,4
9461,0
9462,5
9463,0
9464,6
9465,5
9466,4
9467,3
9468,8
9469,5
9470,4
9471,2
9472,4
9473,3
9474,1
9475,6
9476,5
9477,9
9478,8
9479,3
9480,4
9481,2
9482,9
9483,1
9484,1
9485,0
9486,0
9487,1
9488,8
9489,5
9490,3
9491,2
9492,3
9493,0
9494,5
9495,7
9496,9
9497,5
9498,9
9499,2
9500,2
9501,7
9502,4
9503,5
9504,7
9505,2
9506,2
9507,1
9508,7
9509,1
9510,4
9511,7
9512,7
9513,4
9514,1
9515,1
9516,6
9517,6
9518,4
9519,9
9520,5
9521,2
9522,4
9523,9
9524,0
9525,4
9526,2
9527,2
9528,3
9529,7
9530,8
9531,0
9532,9
9533,4
9534,5
9535,3
9536,3
9537,7
9538,9
9539,2
9540,7
9541,6
9542,8
9543,3
9544,6
9545,3
9546,1
9547,7
9548,6
9549,3
9550,2
9551,4
9552,4
9553,9
9554,0
9555,2
9556,3
9557,8
9558,4
9559,0
9560,5
9561,0
9562,8
9563,1
9564,7
9565,8
9566,3
9567,2
9568,7
9569,2
9570,1
9571,4
9572,1
9573,4
9574,7
9575,3
9576,2
9577,9
9578,7
9579,3
9580,2
9581,1
9582,1
9583,8
9584,9
9585,0
9586,8
9587,2
9588,1
9589,6
9590,9
9591,4
9592,1
9593,2
9594,1
9595,5
9596,4
9597,7
9598,6
9599,4
9600,1
9601,7
9602,8
9603,7
9604,0
9605,4
9606,2
9607,3
9608,8
9609,4
9610,3
9611,1
9612,7
9613,5
9614,5
9615,6
9616,1
9617,5
9618,5
9619,2
9620,3
9621,9
9622,2
9623,3
9624,4
9625,8
9626,9
9627,8
9628,8
9629,7
9630,9
9631,8
9632,3
9633,6
9634,7
9635,3
9636,9
9637,9
9638,7
9639,0
9640,4
9641,6
9642,2
9643,5
9644,8
9645,1
9646,9
9647,6
9648,9
9649,2
9650,1
9651,6
9652,6
9653,4
9654,2
9655,3
9656,4
9657,3
9658,0
9659,4
9660,3
9661,4
9662,2
9663,9
9664,3
9665,1
9666,9
9667,8
9668,4
9669,5
9670,1
9671,3
9672,7
9673,3
9674,9
9675,9
9676,9
9677,5
9678,4
9679,6
9680,2
9681,6
9682,4
9683,1
9684,8
9685,8
9686,1
9687,8
9688,2
9689,5
9690,9
9691,3
9692,8
9693,3
9694,0
9695,5
9696,9
9697,8
9698,7
9699,4
9700,5
9701,7
9702,3
9703,3
9704,0
9705,7
9706,9
9707,1
9708,5
9709,4
9710,2
9711,5
9712,4
9713,3
9714,1
9715,9
9716,8
9717,5
9718,7
9719,0
9720,7
9721,9
9722,5
9723,2
9724,5
9725,1
9726,6
9727,4
9728,8
9729,1
9730,5
9731,5
9732,3
9733,1
9734,7
9735,1
9736,7
9737,3
9738,7
9739,4
9740,0
9741,4
9742,4
9743,9
9744,3
9745,0
9746,2
9747,0
9748,2
9749,9
9750,2
9751,4
9752,0
9753,9
9754,9
9755,5
9756,3
9757,0
9758,3
9759,6
9760,6
9761,5
9762,9
9763,4
9764,4
9765,1
9766,7
9767,8
9768,5
9769,7
9770,4
9771,8
9772,0
9773,1
9774,2
9775,3
9776,8
9777,6
9778,3
9779,3
9780,6
9781,6
9782,7
9783,0
9784,9
9785,6
9786,0
9787,1
9788,6
9789,5
9790,4
9791,2
9792,7
9793,4
9794,2
9795,9
9796,2
9797,1
9798,3
9799,5
9800,9
9801,8
9802,3
9803,1
9804,9
9805,1
9806,5
9807,7
9808,3
9809,0
9810,4
9811,6
9812,5
9813,8
9814,0
9815,7
9816,9
9817,0
9818,7
9819,1
9820,9
9821,1
9822,5
9823,4
9824,0
9825,0
9826,5
9827,4
9828,7
9829,2
9830,8
9831,4
9832,5
9833,6
9834,0
9835,4
9836,6
9837,1
9838,1
9839,4
9840,8
9841,8
9842,3
9843,6
9844,1
9845,0
9846,9
9847,7
9848,8
9849,0
9850,7
9851,6
9852,4
9853,8
9854,7
9855,4
9856,6
9857,9
9858,6
9859,7
9860,6
9861,7
9862,2
9863,3
9864,6
9865,9
9866,0
9867,4
9868,0
9869,1
9870,2
9871,8
9872,2
9873,3
9874,2
9875,8
9876,1
9877,6
9878,8
9879,7
9880,7
9881,7
9882,8
9883,9
9884,0
9885,8
9886,3
9887,8
9888,3
9889,6
9890,6
9891,9
9892,8
9893,4
9894,8
9895,5
9896,5
9897,5
9898,7
9899,5
9900,4
9901,8
9902,2
9903,5
9904,3
9905,0
9906,6
9907,9
9908,3
9909,1
9910,6
9911,7
9912,0
9913,5
9914,7
9915,6
9916,0
9917,0
9918,0
9919,4
9920,8
9921,7
9922,3
9923,5
9924,0
9925,9
9926,2
9927,7
9928,3
9929,2
9930,4
9931,5
9932,6
9933,7
9934,7
9935,8
9936,2
9937,0
9938,6
9939,7
9940,0
9941,2
9942,4
9943,3
9944,4
9945,8
9946,1
9947,0
9948,6
9949,2
9950,3
9951,1
9952,6
9953,0
9954,4
9955,4
9956,8
9957,2
9958,0
9959,5
9960,2
9961,3
9962,0
9963,3
9964,3
9965,6
9966,6
9967,1
9968,8
9969,4
9970,5
9971,3
9972,4
9973,0
9974,9
9975,3
9976,9
9977,2
9978,7
9979,6
9980,3
9981,0
9982,6
9983,2
9984,2
9985,1
9986,9
9987,7
9988,7
9989,7
9990,7
9991,7
9992,5
9993,6
9994,3
9995,9
9996,5
9997,2
9998,6
9999,7
10000,2
10001,8
10002,5
10003,5
10004,6
10005,0
10006,5
10007,4
10008,5
10009,8
10010,9
10011,5
10012,3
10013,7
10014,4
10015,3
10016,8
10017,7
10018,0
10019,6
10020,6
10021,3
10022,3
10023,8
10024,8
10025,4
10026,9
10027,0
10028,2
10029,9
10030,0
10031,1
10032,7
10033,3
10034,2
10035,7
10036,7
10037,4
10038,9
10039,2
10040,5
10041,8
10042,7
10043,5
10044,5
10045,9
10046,6
10047,8
10048,2
10049,3
10050,8
10051,1
10052,8
10053,9
10054,3
10055,6
10056,5
10057,7
10058,4
10059,5
10060,6
10061,5
10062,1
10063,4
10064,2
10065,6
10066,9
10067,2
10068,6
10069,6
10070,6
10071,9
10072,1
10073,6
10074,3
10075,4
10076,1
10077,6
10078,5
10079,1
10080,4
10081,9
10082,9
10083,9
10084,1
10085,8
10086,6
10087,2
10088,6
10089,4
10090,0
10091,2
10092,6
10093,8
10094,7
10095,0
10096,1
10097,0
10098,5
10099,2
10100,3
10101,7
10102,0
10103,1
10104,3
10105,5
10106,8
10107,2
10108,6
10109,9
10110,4
10111,7
10112,1
10113,9
10114,4
10115,6
10116,9
10117,7
10118,6
10119,4
10120,4
10121,5
10122,7
10123,5
10124,6
10125,1
10126,3
10127,3
10128,6
10129,8
10130,6
10131,5
10132,7
10133,5
10134,7
10135,1
10136,9
10137,0
10138,2
10139,8
10140,3
10141,0
10142,4
10143,0
10144,8
10145,8
10146,9
10147,1
10148,7
10149,3
10150,0
10151,2
10152,2
10153,6
10154,9
10155,8
10156,8
10157,8
10158,9
10159,1
10160,4
10161,1
10162,9
10163,4
10164,0
10165,8
10166,6
10167,8
10168,0
10169,7
10170,5
10171,1
10172,5
10173,1
10174,3
10175,5
10176,1
10177,0
10178,6
10179,4
10180,2
10181,3
10182,0
10183,8
10184,3
10185,8
10186,1
10187,1
10188,4
10189,6
10190,4
10191,8
10192,6
10193,8
10194,5
10195,9
10196,5
10197,0
10198,9
10199,5
10200,3
10201,2
10202,0
10203,0
10204,5
10205,1
10206,4
10207,7
10208,7
10209,4
10210,2
10211,5
10212,7
10213,8
10214,4
10215,5
10216,9
10217,9
10218,0
10219,0
10220,5
10221,8
10222,2
10223,9
10224,2
10225,3
10226,2
10227,3
10228,9
10229,1
10230,2
10231,9
10232,9
10233,9
10234,0
10235,5
10236,7
10237,9
10238,3
10239,0
10240,2
10241,5
10242,1
10243,6
10244,8
10245,7
10246,9
10247,9
10248,2
10249,8
10250,3
10251,3
10252,2
10253,3
10254,6
10255,4
10256,3
10257,0
10258,2
10259,9
10260,7
10261,5
10262,9
10263,5
10264,0
10265,6
10266,7
10267,1
10268,5
10269,1
10270,9
10271,6
10272,8
10273,3
10274,0
10275,1
10276,5
10277,7
10278,5
10279,4
10280,3
10281,1
10282,7
10283,4
10284,6
10285,1
10286,9
10287,0
10288,7
10289,0
10290,3
10291,8
10292,5
10293,6
10294,2
10295,8
10296,3
10297,0
10298,1
10299,3
10300,8
10301,7
10302,2
10303,0
10304,9
10305,6
10306,9
10307,0
10308,2
10309,1
10310,0
10311,4
10312,2
10313,0
10314,7
10315,8
10316,3
10317,5
10318,0
10319,6
10320,8
10321,4
10322,7
10323,6
10324,9
10325,3
10326,7
10327,0
10328,5
10329,7
10330,0
10331,3
10332,0
10333,5
10334,6
10335,7
10336,7
10337,6
10338,4
10339,0
10340,7
10341,5
10342,9
10343,3
10344,7
10345,8
10346,9
10347,1
10348,3
10349,8
10350,7
10351,3
10352,6
10353,0
10354,9
10355,9
10356,2
10357,5
10358,3
10359,5
10360,1
10361,9
10362,6
10363,9
10364,0
10365,2
10366,1
10367,6
10368,0
10369,0
10370,6
10371,4
10372,9
10373,3
10374,0
10375,6
10376,5
10377,0
10378,9
10379,9
10380,2
10381,8
10382,1
10383,2
10384,9
10385,0
10386,1
10387,3
10388,5
10389,9
10390,7
10391,4
10392,1
10393,3
10394,5
10395,4
10396,8
10397,6
10398,4
10399,8
10400,4
10401,6
10402,1
10403,4
10404,3
10405,7
10406,2
10407,4
10408,6
10409,7
10410,0
10411,3
10412,6
10413,0
10414,3
10415,1
10416,3
10417,7
10418,4
10419,7
10420,4
10421,5
10422,6
10423,4
10424,9
10425,1
10426,0
10427,5
10428,4
10429,6
10430,9
10431,7
10432,2
10433,3
10434,6
10435,2
10436,7
10437,5
10438,9
10439,8
10440,6
10441,9
10442,7
10443,9
10444,8
10445,1
10446,6
10447,3
10448,0
10449,4
10450,0
10451,6
10452,8
10453,4
10454,5
10455,6
10456,6
10457,4
10458,6
10459,0
10460,5
10461,0
10462,7
10463,0
10464,0
10465,9
10466,8
10467,0
10468,4
10469,8
10470,6
10471,0
10472,2
10473,7
10474,4
10475,4
10476,4
10477,8
10478,8
10479,3
10480,7
10481,1
10482,2
10483,1
10484,1
10485,2
10486,2
10487,3
10488,5
10489,3
10490,9
10491,8
10492,5
10493,3
10494,2
10495,9
10496,8
10497,4
10498,3
10499,3
10500,6
10501,4
10502,5
10503,5
10504,4
10505,8
10506,4
10507,5
10508,1
10509,3
10510,5
10511,3
10512,4
10513,9
10514,2
10515,5
10516,9
10517,9
10518,2
10519,3
10520,7
10521,2
10522,0
10523,3
10524,3
10525,7
10526,2
10527,8
10528,2
10529,1
10530,2
10531,0
10532,5
10533,3
10534,5
10535,3
10536,0
10537,2
10538,9
10539,2
10540,9
10541,1
10542,5
10543,6
10544,5
10545,8
10546,8
10547,0
10548,6
10549,3
10550,2
10551,0
10552,5
10553,0
10554,3
10555,4
10556,6
10557,8
10558,7
10559,8
10560,4
10561,6
10562,0
10563,0
10564,6
10565,1
10566,6
10567,1
10568,9
10569,3
10570,2
10571,6
